D87447_at	ENSG00000107185	RGP1
D87448_at	ENSG00000163781	TOPBP1
D87449_at	ENSG00000116704	SLC35D1
D87450_at	ENSG00000062650	WAPL
D87452_at	ENSG00000176095	IP6K1
D87453_at	ENSG00000113048	MRPS27
D87455_at	ENSG00000253797	UTP14C
D87458_at	ENSG00000100505	TRIM9
D87459_at	ENSG00000112290	WASF1
D87461_at	ENSG00000129473	BCL2L2
D87463_at	ENSG00000168490	PHYHIP
D87464_at	ENSG00000112367	FIG4
D87465_at	ENSG00000107742	SPOCK2
D87468_at	ENSG00000198576	ARC
D87469_at	ENSG00000143126	CELSR2
D87470_at	ENSG00000054965	FAM168A
D87683_at	ENSG00000165699	TSC1
D87684_at	ENSG00000144224	UBXN4
D87685_at	ENSG00000118482	PHF3
D87716_s_at	ENSG00000163811	WDR43
D87742_at	ENSG00000154305	MIA3
D87743_at	ENSG00000198689	SLC9A6
D87937_at	ENSG00000174951	FUT1
D87969_at	ENSG00000164414	SLC35A1
D87969_at	ENSG00000213204	RP3-382I10.7
D88146_at	ENSG00000102100	SLC35A2
D88152_at	ENSG00000169359	SLC33A1
D88155_s_at	ENSG00000136931	NR5A1
D88270_at	ENSG00000169575	VPREB1
D88422_at	ENSG00000121552	CSTA
D88795_at	ENSG00000197479	PCDHB11
D88797_at	ENSG00000255622	PCDHB17P
D88799_at	ENSG00000253846	PCDHGA10
D88799_at	ENSG00000254122	PCDHGB7
D89050_at	ENSG00000173391	OLR1
D89052_at	ENSG00000117410	ATP6V0B
D89077_at	ENSG00000155926	SLA
D89289_at	ENSG00000033170	FUT8
D89377_s_at	ENSG00000120149	MSX2
D89501_at	ENSG00000109208	SMR3A
D89859_at	ENSG00000198081	ZBTB14
D90042_at	ENSG00000156006	NAT2
D90070_s_at	ENSG00000141682	PMAIP1
D90097_at	ENSG00000174876	AMY1B
D90097_at	ENSG00000187733	AMY1C
D90097_at	ENSG00000237763	AMY1A
D90097_at	ENSG00000240038	AMY2B
D90097_at	ENSG00000243480	AMY2A
D90209_at	ENSG00000128272	ATF4
D90209_at	ENSG00000228218	ATF4P3
D90279_s_at	ENSG00000130635	COL5A1
D90282_at	ENSG00000021826	CPS1
D90359_at	ENSG00000147133	TAF1
J00116_s_at	ENSG00000139219	COL2A1
J00123_at	ENSG00000181195	PENK
J00124_at	ENSG00000186847	KRT14
J00124_at	ENSG00000226145	KRT16P6
J00139_s_at	ENSG00000168129	AC098817.5
J00139_s_at	ENSG00000188985	DHFRP1
J00139_s_at	ENSG00000228716	DHFR
J00146_at	ENSG00000168129	AC098817.5
J00148_cds2_f_at	ENSG00000259384	GH1
J00207_rna2_at	ENSG00000188379	IFNA2
J00209_f_at	ENSG00000186803	IFNA10
J00209_f_at	ENSG00000234829	IFNA17
J00209_f_at	ENSG00000236637	IFNA4
J00210_rna1_at	ENSG00000197919	IFNA1
J00219_s_at	ENSG00000111537	IFNG
J00220_cds4_at	ENSG00000211891	IGHE
J00220_cds4_at	ENSG00000227468	AL928742.12
J00220_cds4_at	ENSG00000253692	IGHEP1
J00220_cds5_at	ENSG00000211890	IGHA2
J00220_cds5_at	ENSG00000211895	IGHA1
J00268_s_at	ENSG00000129965	INS-IGF2
J00268_s_at	ENSG00000254647	INS
J00277_at	ENSG00000174775	HRAS
J00301_at	ENSG00000152266	PTH
J00314_at	ENSG00000196230	TUBB
J00314_at	ENSG00000214222	TUBBP2
J02621_s_at	ENSG00000205581	HMGN1
J02621_s_at	ENSG00000229237	HMGN1P37
J02621_s_at	ENSG00000235734	HMGN1P36
J02621_s_at	ENSG00000253954	HMGN1P38
J02645_at	ENSG00000134001	EIF2S1
J02758_s_at	ENSG00000110244	APOA4
J02783_at	ENSG00000185624	P4HB
J02843_at	ENSG00000130649	CYP2E1
J02854_at	ENSG00000101335	MYL9
J02871_s_at	ENSG00000142973	CYP4B1
J02874_at	ENSG00000170323	FABP4
J02883_at	ENSG00000137392	CLPS
J02923_at	ENSG00000136167	LCP1
J02947_s_at	ENSG00000109610	SOD3
J02960_cds1_s_at	ENSG00000169252	ADRB2
J02973_rna1_at	ENSG00000178726	THBD
J02982_f_at	ENSG00000250361	GYPB
J03060_at	ENSG00000160766	GBAP1
J03060_at	ENSG00000177628	GBA
J03068_at	ENSG00000182606	TRAK1
J03071_cds3_f_at	ENSG00000136488	CSH1
J03071_cds3_f_at	ENSG00000204414	CSHL1
J03071_cds3_f_at	ENSG00000213218	CSH2
J03077_s_at	ENSG00000197746	PSAP
J03171_at	ENSG00000142166	IFNAR1
J03242_s_at	ENSG00000129965	INS-IGF2
J03242_s_at	ENSG00000167244	IGF2
J03258_at	ENSG00000111424	VDR
J03260_s_at	ENSG00000128266	GNAZ
J03263_s_at	ENSG00000185896	LAMP1
J03473_at	ENSG00000143799	PARP1
J03507_at	ENSG00000112936	C7
J03589_at	ENSG00000102178	UBL4A
J03600_at	ENSG00000012779	ALOX5
J03626_rna1_s_at	ENSG00000114491	UMPS
J03778_s_at	ENSG00000186868	MAPT
J03779_at	ENSG00000196549	MME
J03798_at	ENSG00000167088	SNRPD1
J03801_f_at	ENSG00000090382	LYZ
J03805_s_at	ENSG00000104695	PPP2CB
J03810_at	ENSG00000163581	SLC2A2
J03824_at	ENSG00000188690	UROS
J03890_rna1_at	ENSG00000168484	SFTPC
J03910_rna1_at	ENSG00000125144	MT1G
J03915_s_at	ENSG00000100604	CHGA
J03925_at	ENSG00000169896	ITGAM
J03934_s_at	ENSG00000181019	NQO1
J04027_at	ENSG00000070961	ATP2B1
J04029_s_at	ENSG00000186395	KRT10
J04040_at	ENSG00000115263	GCG
J04056_at	ENSG00000159228	CBR1
J04058_at	ENSG00000140374	ETFA
J04076_at	ENSG00000122877	EGR2
J04080_at	ENSG00000182326	C1S
J04088_at	ENSG00000131747	TOP2A
J04093_s_at	ENSG00000167165	UGT1A6
J04093_s_at	ENSG00000240224	UGT1A5
J04093_s_at	ENSG00000241119	UGT1A9
J04093_s_at	ENSG00000241635	UGT1A1
J04093_s_at	ENSG00000242366	UGT1A8
J04093_s_at	ENSG00000242515	UGT1A10
J04093_s_at	ENSG00000243135	UGT1A3
J04093_s_at	ENSG00000244122	UGT1A7
J04093_s_at	ENSG00000244474	UGT1A4
J04101_at	ENSG00000134954	ETS1
J04102_at	ENSG00000157557	ETS2
J04130_s_at	ENSG00000275302	CCL4
J04132_at	ENSG00000198821	CD247
J04152_rna1_s_at	ENSG00000184292	TACSTD2
J04156_at	ENSG00000104432	IL7
J04162_at	ENSG00000162747	FCGR3B
J04164_at	ENSG00000185201	IFITM2
J04164_at	ENSG00000185885	IFITM1
J04173_at	ENSG00000171314	PGAM1
J04173_at	ENSG00000186076	RP11-887P2.3
J04173_at	ENSG00000216285	RP11-490H24.5
J04182_at	ENSG00000185896	LAMP1
J04430_s_at	ENSG00000102575	ACP5
J04456_at	ENSG00000100097	LGALS1
J04469_at	ENSG00000237289	CKMT1B
J04501_at	ENSG00000104812	GYS1
J04513_at	ENSG00000138685	FGF2
J04599_at	ENSG00000182492	BGN
J04605_at	ENSG00000124299	PEPD
J04611_at	ENSG00000196419	XRCC6
J04611_at	ENSG00000234825	XRCC6P2
J04615_at	ENSG00000128739	SNRPN
J04615_at	ENSG00000224078	SNHG14
J04621_at	ENSG00000169439	SDC2
J04739_at	ENSG00000101425	BPI
J04742_at	ENSG00000197713	RPE
J04742_at	ENSG00000235376	RPEL1
J04760_at	ENSG00000159173	TNNI1
J04794_at	ENSG00000117448	AKR1A1
J04810_s_at	ENSG00000113318	MSH3
J04948_at	ENSG00000163286	ALPPL2
J04970_at	ENSG00000135678	CPM
J04973_at	ENSG00000140740	UQCRC2
J04982_at	ENSG00000151729	SLC25A4
J04990_at	ENSG00000100448	CTSG
J05008_at	ENSG00000078401	EDN1
J05016_rna1_s_at	ENSG00000165406	MARCH8
J05032_at	ENSG00000115866	DARS
J05036_s_at	ENSG00000196188	CTSE
J05037_at	ENSG00000135094	SDS
J05068_at	ENSG00000134827	TCN1
J05070_at	ENSG00000100985	MMP9
J05073_at	ENSG00000164708	PGAM2
J05096_rna1_at	ENSG00000018625	ATP1A2
J05125_at	ENSG00000175535	PNLIP
J05158_at	ENSG00000178772	CPN2
J05200_rna1_s_at	ENSG00000196218	RYR1
J05213_at	ENSG00000029559	IBSP
J05243_at	ENSG00000197694	SPTAN1
J05252_s_at	ENSG00000125851	PCSK2
J05257_at	ENSG00000015413	DPEP1
J05401_at	ENSG00000131730	CKMT2
J05428_at	ENSG00000171234	UGT2B7
J05448_at	ENSG00000102978	POLR2C
J05459_at	ENSG00000134202	GSTM3
J05500_at	ENSG00000070182	SPTB
J05556_at	ENSG00000118113	MMP8
J05582_s_at	ENSG00000185499	MUC1
J05614_at	ENSG00000132646	PCNA
J05633_at	ENSG00000082781	ITGB5
J05682_at	ENSG00000155097	ATP6V1C1
K01396_at	ENSG00000197249	SERPINA1
K01911_at	ENSG00000122585	NPY
K02054_at	ENSG00000134443	GRP
K02100_at	ENSG00000036473	OTC
K02215_at	ENSG00000135744	AGT
K02268_at	ENSG00000101327	PDYN
K02402_at	ENSG00000101981	F9
K02545_cds2_at	ENSG00000282320	TRBJ1-1
K02545_cds2_at	ENSG00000282420	TRBJ1-2
K02545_cds2_at	ENSG00000282431	TRBD1
K02574_at	ENSG00000198805	PNP
K02766_at	ENSG00000113600	C9
K02777_s_at	ENSG00000277734	TRAC
K02882_cds1_s_at	ENSG00000211898	IGHD
K03008_cds1_at	ENSG00000163254	CRYGC
K03021_at	ENSG00000104368	PLAT
K03183_f_at	ENSG00000104818	CGB2
K03183_f_at	ENSG00000104827	CGB3
K03183_f_at	ENSG00000189052	CGB5
K03183_f_at	ENSG00000196337	CGB7
K03183_f_at	ENSG00000213030	CGB8
K03183_f_at	ENSG00000267335	CTB-60B18.6
K03183_f_at	ENSG00000267631	CGB1
K03189_f_at	ENSG00000104818	CGB2
K03189_f_at	ENSG00000104827	CGB3
K03189_f_at	ENSG00000189052	CGB5
K03189_f_at	ENSG00000196337	CGB7
K03189_f_at	ENSG00000213030	CGB8
K03189_f_at	ENSG00000267335	CTB-60B18.6
K03189_f_at	ENSG00000267631	CGB1
K03195_at	ENSG00000117394	SLC2A1
K03207_f_at	ENSG00000230657	PRB4
K03218_at	ENSG00000197122	SRC
K03474_at	ENSG00000104899	AMH
L00022_s_at	ENSG00000211891	IGHE
L00022_s_at	ENSG00000227468	AL928742.12
L00022_s_at	ENSG00000253692	IGHEP1
L00058_at	ENSG00000136997	MYC
L00137_cds1_at	ENSG00000118702	GHRH
L00190_s_at	ENSG00000117601	SERPINC1
L00205_at	ENSG00000185479	KRT6B
L00352_at	ENSG00000130164	LDLR
L00354_at	ENSG00000187094	CCK
L00634_s_at	ENSG00000168522	FNTA
L00972_at	ENSG00000160200	CBS
L00972_at	ENSG00000274276	CBSL
L01042_at	ENSG00000144747	TMF1
L01406_at	ENSG00000106128	GHRHR
L01664_at	ENSG00000105205	CLC
L02320_at	ENSG00000137710	RDX
L02321_at	ENSG00000134201	GSTM5
L02326_f_at	ENSG00000211683	KB-1572G7.3
L02326_f_at	ENSG00000228315	GUSBP11
L02326_f_at	ENSG00000234353	AP000347.4
L02648_at	ENSG00000185339	TCN2
L02785_at	ENSG00000091138	SLC26A3
L02840_at	ENSG00000158445	KCNB1
L02932_at	ENSG00000186951	PPARA
L02950_at	ENSG00000103316	CRYM
L03411_s_at	ENSG00000204356	NELFE
L03427_at	ENSG00000169594	BNC1
L03840_s_at	ENSG00000160867	FGFR4
L04270_at	ENSG00000111321	LTBR
L04282_at	ENSG00000163848	ZNF148
L04490_at	ENSG00000139180	NDUFA9
L04510_at	ENSG00000113595	TRIM23
L04569_at	ENSG00000151067	CACNA1C
L04656_at	ENSG00000178538	CA8
L04731_at	ENSG00000118058	KMT2A
L04733_at	ENSG00000126214	KLC1
L04751_at	ENSG00000162365	CYP4A22
L04751_at	ENSG00000187048	CYP4A11
L05072_s_at	ENSG00000125347	IRF1
L05147_at	ENSG00000108861	DUSP3
L05148_at	ENSG00000115085	ZAP70
L05424_cds2_at	ENSG00000026508	CD44
L05425_at	ENSG00000134697	GNL2
L05512_at	ENSG00000126550	HTN1
L05514_f_at	ENSG00000205649	HTN3
L05515_at	ENSG00000146592	CREB5
L05568_at	ENSG00000108576	SLC6A4
L05597_at	ENSG00000179097	HTR1F
L05624_s_at	ENSG00000169032	MAP2K1
L05628_s_at	ENSG00000103222	ABCC1
L06132_at	ENSG00000073905	VDAC1P1
L06132_at	ENSG00000213585	VDAC1
L06133_at	ENSG00000165240	ATP7A
L06175_at	ENSG00000206337	HCP5
L06419_at	ENSG00000083444	PLOD1
L06633_at	ENSG00000115165	CYTIP
L06797_s_at	ENSG00000121966	CXCR4
L06845_at	ENSG00000110619	CARS
L06895_at	ENSG00000059728	MXD1
L07044_at	ENSG00000148660	CAMK2G
L07077_at	ENSG00000113790	EHHADH
L07261_s_at	ENSG00000087274	ADD1
L07493_at	ENSG00000106399	RPA3
L07515_at	ENSG00000094916	CBX5
L07541_at	ENSG00000133119	RFC3
L07590_at	ENSG00000073711	PPP2R3A
L07592_at	ENSG00000112033	PPARD
L07594_at	ENSG00000069702	TGFBR3
L07597_at	ENSG00000117676	RPS6KA1
L07615_at	ENSG00000164128	NPY1R
L07648_at	ENSG00000119950	MXI1
L07738_at	ENSG00000108878	CACNG1
L07758_at	ENSG00000136045	PWP1
L07765_at	ENSG00000198848	CES1
L07765_at	ENSG00000228695	CES1P1
L07807_s_at	ENSG00000106976	DNM1
L07919_at	ENSG00000115844	DLX2
L07949_at	ENSG00000109163	GNRHR
L07956_at	ENSG00000114480	GBE1
L08010_at	ENSG00000172023	REG1B
L08044_s_at	ENSG00000160180	TFF3
L08069_at	ENSG00000086061	DNAJA1
L08096_s_at	ENSG00000125726	CD70
L08246_at	ENSG00000143384	MCL1
L08424_at	ENSG00000139352	ASCL1
L08485_at	ENSG00000186297	GABRA5
L08488_at	ENSG00000151689	INPP1
L08895_at	ENSG00000081189	MEF2C
L09209_s_at	ENSG00000084234	APLP2
L09229_s_at	ENSG00000151726	ACSL1
L09230_s_at	ENSG00000163823	CCR1
L09235_at	ENSG00000114573	ATP6V1A
L09604_at	ENSG00000102007	PLP2
L09708_at	ENSG00000166278	C2
L09708_at	ENSG00000243649	CFB
L09717_at	ENSG00000005893	LAMP2
L09749_at	ENSG00000025293	PHF20
L09753_at	ENSG00000106952	TNFSF8
L10102_rna1_at	ENSG00000184895	SRY
L10123_at	ENSG00000279376	RP11-292D4.4
L10343_at	ENSG00000124102	PI3
L10373_at	ENSG00000156298	TSPAN7
L10373_at	ENSG00000250349	RP5-972B16.2
L10374_at	ENSG00000204442	FAM155A
L10377_s_at	ENSG00000111676	ATN1
L10381_at	ENSG00000135828	RNASEL
L10386_at	ENSG00000125780	TGM3
L10403_at	ENSG00000248848	PPBPP2
L10413_at	ENSG00000168522	FNTA
L10665_at	ENSG00000141404	GNAL
L10678_at	ENSG00000070087	PFN2
L10717_at	ENSG00000113263	ITK
L10910_at	ENSG00000131051	RBM39
L10910_at	ENSG00000214019	RP6-218J18.2
L10955_cds1_s_at	ENSG00000167434	CA4
L11005_at	ENSG00000138356	AOX1
L11238_s_at	ENSG00000178732	GP5
L11239_at	ENSG00000164900	GBX1
L11244_s_at	ENSG00000123843	C4BPB
L11329_at	ENSG00000158050	DUSP2
L11353_at	ENSG00000186575	NF2
L11369_at	ENSG00000156453	PCDH1
L11373_at	ENSG00000081853	PCDHGA2
L11373_at	ENSG00000204956	PCDHGA1
L11373_at	ENSG00000240184	PCDHGC3
L11373_at	ENSG00000240764	PCDHGC5
L11373_at	ENSG00000242419	PCDHGC4
L11373_at	ENSG00000253159	PCDHGA12
L11373_at	ENSG00000253305	PCDHGB6
L11373_at	ENSG00000253485	PCDHGA5
L11373_at	ENSG00000253537	PCDHGA7
L11373_at	ENSG00000253731	PCDHGA6
L11373_at	ENSG00000253767	PCDHGA8
L11373_at	ENSG00000253846	PCDHGA10
L11373_at	ENSG00000253873	PCDHGA11
L11373_at	ENSG00000253910	PCDHGB2
L11373_at	ENSG00000253953	PCDHGB4
L11373_at	ENSG00000254122	PCDHGB7
L11373_at	ENSG00000254221	PCDHGB1
L11373_at	ENSG00000254245	PCDHGA3
L11373_at	ENSG00000261934	PCDHGA9
L11373_at	ENSG00000262209	PCDHGB3
L11373_at	ENSG00000262576	PCDHGA4
L11373_at	ENSG00000276547	PCDHGB5
L11669_at	ENSG00000109736	MFSD10
L11672_r_at	ENSG00000167232	ZNF91
L11695_at	ENSG00000106799	TGFBR1
L11701_s_at	ENSG00000112293	GPLD1
L11702_at	ENSG00000112293	GPLD1
L11708_at	ENSG00000086696	HSD17B2
L11931_at	ENSG00000176974	SHMT1
L12060_s_at	ENSG00000172819	RARG
L12350_at	ENSG00000186340	THBS2
L12711_s_at	ENSG00000163931	TKT
L12723_at	ENSG00000170606	HSPA4
L12760_s_at	ENSG00000124253	PCK1
L13042_at	ENSG00000169906	S100G
L13197_at	ENSG00000280109	PLAC4
L13203_at	ENSG00000168269	FOXI1
L13210_at	ENSG00000108679	LGALS3BP
L13258_at	ENSG00000131183	SLC34A1
L13266_s_at	ENSG00000176884	GRIN1
L13278_at	ENSG00000116791	CRYZ
L13286_at	ENSG00000019186	CYP24A1
L13329_at	ENSG00000010404	IDS
L13329_at	ENSG00000241489	AF011889.5
L13391_at	ENSG00000116741	RGS2
L13436_at	ENSG00000159899	NPR2
L13689_at	ENSG00000168283	BMI1
L13738_at	ENSG00000061938	TNK2
L13740_at	ENSG00000123358	NR4A1
L13744_at	ENSG00000171843	MLLT3
L13773_at	ENSG00000172493	AFF1
L13800_at	ENSG00000126216	TUBGCP3
L13848_at	ENSG00000135829	DHX9
L13939_s_at	ENSG00000100280	AP1B1
L13943_at	ENSG00000178146	RP1-232L22__B.1
L13943_at	ENSG00000198814	GK
L13972_at	ENSG00000008513	ST3GAL1
L13977_at	ENSG00000137509	PRCP
L14269_at	ENSG00000165646	SLC18A2
L14542_at	ENSG00000205810	KLRC3
L14542_at	ENSG00000255641	RP11-277P12.6
L14565_at	ENSG00000135406	PRPH
L14595_at	ENSG00000115902	SLC1A4
L14754_at	ENSG00000132740	IGHMBP2
L14778_s_at	ENSG00000138814	PPP3CA
L14787_at	ENSG00000198205	ZXDA
L14837_at	ENSG00000104067	TJP1
L14848_s_at	ENSG00000204516	MICB
L14848_s_at	ENSG00000204520	MICA
L14922_at	ENSG00000035928	RFC1
L14927_at	ENSG00000160349	LCN1
L15296_s_at	ENSG00000070729	CNGB1
L15309_at	ENSG00000131127	ZNF141
L15326_s_at	ENSG00000073756	PTGS2
L15388_at	ENSG00000198873	GRK5
L15533_rna1_at	ENSG00000172016	REG3A
L16464_at	ENSG00000117036	ETV3
L16782_at	ENSG00000138182	KIF20B
L16842_at	ENSG00000010256	UQCRC1
L16862_at	ENSG00000198055	GRK6
L16895_at	ENSG00000113083	LOX
L16991_at	ENSG00000168393	DTYMK
L17075_s_at	ENSG00000139567	ACVRL1
L17128_at	ENSG00000115486	GGCX
L17327_at	ENSG00000132016	C19orf57
L17418_cds2_s_at	ENSG00000203710	CR1
L18920_f_at	ENSG00000183305	MAGEA2B
L18920_f_at	ENSG00000268606	MAGEA2
L19063_at	ENSG00000168621	GDNF
L19161_at	ENSG00000130741	EIF2S3
L19161_at	ENSG00000180574	EIF2S3L
L19183_at	ENSG00000109084	TMEM97
L19267_at	ENSG00000185800	DMWD
L19297_at	ENSG00000174990	CA5A
L19314_at	ENSG00000114315	HES1
L19593_at	ENSG00000180871	CXCR2
L19605_at	ENSG00000122359	ANXA11
L19686_rna1_at	ENSG00000240972	MIF
L19686_rna1_at	ENSG00000251357	AP000350.10
L19711_at	ENSG00000173402	DAG1
L19778_at	ENSG00000196787	HIST1H2AG
L19779_at	ENSG00000203812	HIST2H2AA3
L19779_at	ENSG00000272196	HIST2H2AA4
L19783_at	ENSG00000100564	PIGH
L19871_at	ENSG00000162772	ATF3
L19872_at	ENSG00000106546	AHR
L20010_at	ENSG00000172534	HCFC1
L20298_at	ENSG00000067955	CBFB
L20320_at	ENSG00000134058	CDK7
L20320_at	ENSG00000213194	CDK7PS
L20321_at	ENSG00000114904	NEK4
L20348_at	ENSG00000122543	OCM
L20348_at	ENSG00000135175	OCM2
L20469_s_at	ENSG00000151577	DRD3
L20591_at	ENSG00000138772	ANXA3
L20814_at	ENSG00000120251	GRIA2
L20826_at	ENSG00000120756	PLS1
L20852_at	ENSG00000168575	SLC20A2
L20859_at	ENSG00000144136	SLC20A1
L20860_at	ENSG00000184702	SEPT5
L20860_at	ENSG00000203618	GP1BB
L20861_at	ENSG00000114251	WNT5A
L20941_at	ENSG00000167996	FTH1
L20971_at	ENSG00000184588	PDE4B
L21715_at	ENSG00000130598	TNNI2
L21934_at	ENSG00000057252	SOAT1
L21936_at	ENSG00000073578	SDHA
L21936_at	ENSG00000185986	SDHAP3
L21954_at	ENSG00000100300	TSPO
L21993_at	ENSG00000078295	ADCY2
L21998_at	ENSG00000198788	MUC2
L22005_at	ENSG00000099804	CDC34
L22075_at	ENSG00000120063	GNA13
L22206_at	ENSG00000126895	AVPR2
L22214_at	ENSG00000163485	ADORA1
L22524_s_at	ENSG00000137673	MMP7
L22548_at	ENSG00000182871	COL18A1
L22650_at	ENSG00000236256	DIAPH2-AS1
L23116_at	ENSG00000054983	GALC
L23333_s_at	ENSG00000120088	CRHR1
L23333_s_at	ENSG00000263715	CRHR1
L23808_at	ENSG00000262406	MMP12
L23852_at	ENSG00000280017	RP11-54F2.9
L24203_at	ENSG00000137699	TRIM29
L24470_at	ENSG00000122420	PTGFR
L24564_at	ENSG00000166592	RRAD
L24774_s_at	ENSG00000167969	ECI1
L24804_at	ENSG00000110958	PTGES3
L24893_s_at	ENSG00000158887	MPZ
L25081_at	ENSG00000155366	RHOC
L25085_at	ENSG00000106803	SEC61B
L25119_at	ENSG00000112038	OPRM1
L25270_at	ENSG00000126012	KDM5C
L25286_s_at	ENSG00000204291	COL15A1
L25441_at	ENSG00000164219	PGGT1B
L25441_at	ENSG00000213667	PGGT1BP1
L25441_at	ENSG00000214584	PGGT1BP2
L25444_at	ENSG00000106290	TAF6
L25798_at	ENSG00000112972	HMGCS1
L25851_at	ENSG00000083457	ITGAE
L25878_s_at	ENSG00000143819	EPHX1
L25931_s_at	ENSG00000143815	LBR
L26234_at	ENSG00000111701	APOBEC1
L26339_at	ENSG00000038358	EDC4
L26339_at	ENSG00000263126	CTC-479C5.10
L26494_at	ENSG00000185668	POU3F1
L27071_at	ENSG00000074966	TXK
L27080_at	ENSG00000176136	MC5R
L27559_s_at	ENSG00000115461	IGFBP5
L27560_at	ENSG00000115461	IGFBP5
L27586_at	ENSG00000177463	NR2C2
L27624_s_at	ENSG00000105825	TFPI2
L27706_at	ENSG00000146731	CCT6A
L27943_at	ENSG00000158825	CDA
L28010_at	ENSG00000169813	HNRNPF
L28175_at	ENSG00000171522	PTGER4
L28821_at	ENSG00000196547	MAN2A2
L28957_at	ENSG00000161217	PCYT1A
L29008_at	ENSG00000140263	SORD
L29008_at	ENSG00000259479	SORD2P
L29218_at	ENSG00000176444	CLK2
L29277_at	ENSG00000168610	STAT3
L29306_s_at	ENSG00000129167	TPH1
L29433_at	ENSG00000126218	F10
L31529_at	ENSG00000172164	SNTB1
L31573_at	ENSG00000139531	SUOX
L31584_at	ENSG00000126353	CCR7
L31881_at	ENSG00000008441	NFIX
L32137_at	ENSG00000105664	COMP
L32140_at	ENSG00000079557	AFM
L32163_at	ENSG00000186448	ZNF197
L32164_at	ENSG00000196345	ZKSCAN7
L32179_at	ENSG00000114771	AADAC
L32832_s_at	ENSG00000140836	ZFHX3
L32961_at	ENSG00000183044	ABAT
L32976_at	ENSG00000173327	MAP3K11
L32977_at	ENSG00000169021	UQCRFS1
L32977_at	ENSG00000226085	UQCRFS1P1
L33075_at	ENSG00000140575	IQGAP1
L33243_at	ENSG00000008710	PKD1
L33262_s_at	ENSG00000002016	RAD52
L33477_at	ENSG00000154162	CDH12
L33799_at	ENSG00000106333	PCOLCE
L33801_at	ENSG00000082701	GSK3B
L33842_rna1_at	ENSG00000178035	IMPDH2
L33930_s_at	ENSG00000272398	CD24
L34059_at	ENSG00000179242	CDH4
L34060_at	ENSG00000150394	CDH8
L34155_at	ENSG00000053747	LAMA3
L34219_at	ENSG00000140522	RLBP1
L34355_at	ENSG00000108823	SGCA
L34357_at	ENSG00000136574	GATA4
L34363_s_at	ENSG00000085224	ATRX
L34587_at	ENSG00000092445	TYRO3
L34587_at	ENSG00000154582	TCEB1
L34600_at	ENSG00000085760	MTIF2
L34657_at	ENSG00000261371	PECAM1
L34673_at	ENSG00000071794	HLTF
L34838_at	ENSG00000120211	INSL4
L35035_at	ENSG00000153574	RPIA
L35240_at	ENSG00000196923	PDLIM7
L35249_s_at	ENSG00000147416	ATP6V1B2
L35253_s_at	ENSG00000112062	MAPK14
L35263_at	ENSG00000112062	MAPK14
L35269_at	ENSG00000169981	ZNF35
L35545_at	ENSG00000101000	PROCR
L35546_at	ENSG00000023909	GCLM
L35592_at	ENSG00000178233	TMEM151B
L35594_at	ENSG00000136960	ENPP2
L35854_at	ENSG00000198947	DMD
L36051_at	ENSG00000090534	THPO
L36463_at	ENSG00000174791	RIN1
L36529_at	ENSG00000079134	THOC1
L36642_at	ENSG00000135333	EPHA7
L36644_at	ENSG00000145242	EPHA5
L36645_at	ENSG00000116106	EPHA4
L36818_at	ENSG00000165458	INPPL1
L36844_at	ENSG00000147883	CDKN2B
L36861_at	ENSG00000048545	GUCA1A
L36870_at	ENSG00000065559	MAP2K4
L36983_at	ENSG00000079805	DNM2
L37033_at	ENSG00000105701	FKBP8
L37036_s_at	ENSG00000163735	CXCL5
L37042_at	ENSG00000113712	CSNK1A1
L37043_at	ENSG00000213923	CSNK1E
L37127_at	ENSG00000005075	POLR2J
L37127_at	ENSG00000168255	POLR2J3
L37127_at	ENSG00000214783	POLR2J4
L37127_at	ENSG00000272655	POLR2J4
L37347_at	ENSG00000110911	SLC11A2
L37360_s_at	ENSG00000143590	EFNA3
L37360_s_at	ENSG00000251246	RP11-540D14.8
L37362_at	ENSG00000082556	OPRK1
L37378_at	ENSG00000101890	GUCY2F
L37868_s_at	ENSG00000184486	POU3F2
L37936_at	ENSG00000123297	TSFM
L38025_at	ENSG00000122756	CNTFR
L38486_at	ENSG00000166482	MFAP4
L38500_at	ENSG00000198743	SLC5A3
L38517_at	ENSG00000163501	IHH
L38593_s_at	ENSG00000018280	SLC11A1
L38608_at	ENSG00000170017	ALCAM
L38810_at	ENSG00000087191	PSMC5
L38820_at	ENSG00000158473	CD1D
L38928_at	ENSG00000136371	MTHFS
L38928_at	ENSG00000259332	ST20-MTHFS
L38929_at	ENSG00000153707	PTPRD
L38933_rna1_at	ENSG00000131470	PSMC3IP
L38951_at	ENSG00000108424	KPNB1
L38961_at	ENSG00000134910	STT3A
L38969_at	ENSG00000169231	THBS3
L39009_at	ENSG00000196344	ADH7
L39059_at	ENSG00000103168	TAF1C
L39060_at	ENSG00000143498	TAF1A
L39211_at	ENSG00000110090	CPT1A
L40157_at	ENSG00000102189	EEA1
L40357_at	ENSG00000118418	HMGN3
L40366_at	ENSG00000125686	MED1
L40377_at	ENSG00000166401	SERPINB8
L40379_at	ENSG00000125733	TRIP10
L40380_at	ENSG00000100815	TRIP11
L40386_s_at	ENSG00000114126	TFDP2
L40387_at	ENSG00000135114	OASL
L40388_at	ENSG00000166200	COPS2
L40391_at	ENSG00000170348	TMED10
L40392_at	ENSG00000119707	RBM25
L40393_at	ENSG00000133961	NUMB
L40394_at	ENSG00000182732	RGS6
